,State,Date,Total,lag_1,lag_7,lag_30,month,week,quarter,year,is_holiday
4298,Wisconsin,2021-01-17,88841230.0,88958125.0,90350458.0,104650456.0,1,2,1,2021,0
6147,Wisconsin,2021-01-24,87496019.0,88841230.0,88707905.0,105545957.0,1,3,1,2021,0
7953,Wisconsin,2021-01-31,91152284.0,87496019.0,91542956.0,117400252.0,1,4,1,2021,0
1546,Wisconsin,2021-02-07,89954240.0,91152284.0,96028971.0,106306977.0,2,5,1,2021,0
3567,Wisconsin,2021-02-14,87410704.0,89954240.0,93388621.0,106809376.0,2,6,1,2021,0
5416,Wisconsin,2021-02-21,89602440.0,87410704.0,88536901.0,103471927.0,2,7,1,2021,0
7265,Wisconsin,2021-02-28,92603139.0,89602440.0,88958125.0,103478200.0,2,8,1,2021,0
1589,Wisconsin,2021-03-07,95380231.0,92603139.0,88841230.0,102730958.0,3,9,1,2021,0
3610,Wisconsin,2021-03-14,104992937.0,95380231.0,87496019.0,103504572.0,3,10,1,2021,0
5459,Wisconsin,2021-03-21,104751735.0,104992937.0,91152284.0,101400234.0,3,11,1,2021,0
7308,Wisconsin,2021-03-28,91098857.0,104751735.0,89954240.0,101921350.0,3,12,1,2021,0
1331,Wisconsin,2021-04-04,97437647.0,91098857.0,87410704.0,98563733.0,4,13,2,2021,0
1847,Wisconsin,2021-04-11,97690434.0,97437647.0,89602440.0,91732869.0,4,14,2,2021,0
4556,Wisconsin,2021-04-18,96311141.0,97690434.0,92603139.0,93763066.0,4,15,2,2021,0
6405,Wisconsin,2021-04-25,98740462.0,96311141.0,95380231.0,93904749.0,4,16,2,2021,0
1202,Wisconsin,2021-05-02,104492144.0,98740462.0,104992937.0,90455369.0,5,17,2,2021,0
1718,Wisconsin,2021-05-09,106201021.0,104492144.0,104751735.0,93108850.0,5,18,2,2021,0
4169,Wisconsin,2021-05-16,105651321.0,106201021.0,91098857.0,91154751.0,5,19,2,2021,0
6018,Wisconsin,2021-05-23,110768074.0,105651321.0,97437647.0,87616975.0,5,20,2,2021,0
7824,Wisconsin,2021-05-30,111868990.0,110768074.0,97690434.0,88525014.0,5,21,2,2021,0
1503,Wisconsin,2021-06-06,116249339.0,111868990.0,96311141.0,92131295.0,6,22,2,2021,0
3352,Wisconsin,2021-06-13,117237118.0,116249339.0,98740462.0,91348926.0,6,23,2,2021,0
5201,Wisconsin,2021-06-20,116460896.0,117237118.0,104492144.0,94058186.0,6,24,2,2021,0
7050,Wisconsin,2021-06-27,108722468.0,116460896.0,106201021.0,90350458.0,6,25,2,2021,0
1374,Wisconsin,2021-07-04,124132664.0,108722468.0,105651321.0,88707905.0,7,26,3,2021,0
1890,Wisconsin,2021-07-11,110894630.0,124132664.0,110768074.0,91542956.0,7,27,3,2021,0
4599,Wisconsin,2021-07-18,110798379.0,110894630.0,111868990.0,96028971.0,7,28,3,2021,0
6448,Wisconsin,2021-07-25,111772603.0,110798379.0,116249339.0,93388621.0,7,29,3,2021,0
1159,Wisconsin,2021-08-01,110769411.0,111772603.0,117237118.0,88536901.0,8,30,3,2021,0
1675,Wisconsin,2021-08-08,108184148.0,110769411.0,116460896.0,88958125.0,8,31,3,2021,0
3911,Wisconsin,2021-08-15,111276411.0,108184148.0,108722468.0,88841230.0,8,32,3,2021,0
5760,Wisconsin,2021-08-22,111059083.0,111276411.0,124132664.0,87496019.0,8,33,3,2021,0
7609,Wisconsin,2021-08-29,110814558.0,111059083.0,110894630.0,91152284.0,8,34,3,2021,0
1417,Wisconsin,2021-09-05,111532492.0,110814558.0,110798379.0,89954240.0,9,35,3,2021,0
1933,Wisconsin,2021-09-12,101391587.0,111532492.0,111772603.0,87410704.0,9,36,3,2021,0
5029,Wisconsin,2021-09-19,102505710.0,101391587.0,110769411.0,89602440.0,9,37,3,2021,0
6878,Wisconsin,2021-09-26,102265249.0,102505710.0,108184148.0,92603139.0,9,38,3,2021,0
1288,Wisconsin,2021-10-03,145142676.0,102265249.0,111276411.0,95380231.0,10,39,4,2021,0
1804,Wisconsin,2021-10-10,144063095.0,145142676.0,111059083.0,104992937.0,10,40,4,2021,0
4470,Wisconsin,2021-10-17,141440058.0,144063095.0,110814558.0,104751735.0,10,41,4,2021,0
6319,Wisconsin,2021-10-24,139449132.0,141440058.0,111532492.0,91098857.0,10,42,4,2021,0
8082,Wisconsin,2021-10-31,138373769.0,139449132.0,101391587.0,97437647.0,10,43,4,2021,0
1632,Wisconsin,2021-11-07,140427908.0,138373769.0,102505710.0,97690434.0,11,44,4,2021,0
3739,Wisconsin,2021-11-14,144043738.0,140427908.0,102265249.0,96311141.0,11,45,4,2021,0
5588,Wisconsin,2021-11-21,144661079.0,144043738.0,145142676.0,98740462.0,11,46,4,2021,0
7437,Wisconsin,2021-11-28,137384512.0,144661079.0,144063095.0,104492144.0,11,47,4,2021,0
1460,Wisconsin,2021-12-05,136574079.0,137384512.0,141440058.0,106201021.0,12,48,4,2021,0
1976,Wisconsin,2021-12-12,141935220.0,136574079.0,139449132.0,105651321.0,12,49,4,2021,0
5072,Wisconsin,2021-12-19,148776921.0,141935220.0,138373769.0,110768074.0,12,50,4,2021,0
6921,Wisconsin,2021-12-26,145243901.0,148776921.0,140427908.0,111868990.0,12,51,4,2021,0
2062,Wisconsin,2022-01-02,137051597.0,145243901.0,144043738.0,116249339.0,1,52,1,2022,0
2578,Wisconsin,2022-01-09,133988048.0,137051597.0,144661079.0,117237118.0,1,1,1,2022,0
4040,Wisconsin,2022-01-16,138091774.0,133988048.0,137384512.0,116460896.0,1,2,1,2022,0
5889,Wisconsin,2022-01-23,138088477.0,138091774.0,136574079.0,108722468.0,1,3,1,2022,0
7738,Wisconsin,2022-01-30,139017541.0,138088477.0,141935220.0,124132664.0,1,4,1,2022,0
2363,Wisconsin,2022-02-06,138271158.0,139017541.0,148776921.0,110894630.0,2,5,1,2022,0
3266,Wisconsin,2022-02-13,139412016.0,138271158.0,145243901.0,110798379.0,2,6,1,2022,0
5115,Wisconsin,2022-02-20,140249085.0,139412016.0,137051597.0,111772603.0,2,7,1,2022,0
6964,Wisconsin,2022-02-27,141695532.0,140249085.0,133988048.0,110769411.0,2,8,1,2022,0
2406,Wisconsin,2022-03-06,144612058.0,141695532.0,138091774.0,108184148.0,3,9,1,2022,0
3309,Wisconsin,2022-03-13,143274356.0,144612058.0,138088477.0,111276411.0,3,10,1,2022,0
5158,Wisconsin,2022-03-20,144371738.0,143274356.0,139017541.0,111059083.0,3,11,1,2022,0
7007,Wisconsin,2022-03-27,143698515.0,144371738.0,138271158.0,110814558.0,3,12,1,2022,0
2148,Wisconsin,2022-04-03,148790635.0,143698515.0,139412016.0,111532492.0,4,13,2,2022,0
2664,Wisconsin,2022-04-10,147485688.0,148790635.0,140249085.0,101391587.0,4,14,2,2022,0
4341,Wisconsin,2022-04-17,154578677.0,147485688.0,141695532.0,102505710.0,4,15,2,2022,0
6190,Wisconsin,2022-04-24,146967859.0,154578677.0,144612058.0,102265249.0,4,16,2,2022,0
2019,Wisconsin,2022-05-01,152496195.0,146967859.0,143274356.0,145142676.0,5,17,2,2022,0
2535,Wisconsin,2022-05-08,156608949.0,152496195.0,144371738.0,144063095.0,5,18,2,2022,0
3868,Wisconsin,2022-05-15,164745922.0,156608949.0,143698515.0,141440058.0,5,19,2,2022,0
5717,Wisconsin,2022-05-22,165614107.0,164745922.0,148790635.0,139449132.0,5,20,2,2022,0
7566,Wisconsin,2022-05-29,165984431.0,165614107.0,147485688.0,138373769.0,5,21,2,2022,0
2320,Wisconsin,2022-06-05,170291439.0,165984431.0,154578677.0,140427908.0,6,22,2,2022,0
2836,Wisconsin,2022-06-12,169388310.0,170291439.0,146967859.0,144043738.0,6,23,2,2022,0
4943,Wisconsin,2022-06-19,173919687.0,169388310.0,152496195.0,144661079.0,6,24,2,2022,0
6792,Wisconsin,2022-06-26,170159445.0,173919687.0,156608949.0,137384512.0,6,25,2,2022,0
2191,Wisconsin,2022-07-03,181212901.0,170159445.0,164745922.0,136574079.0,7,26,3,2022,0
2707,Wisconsin,2022-07-10,167227740.0,181212901.0,165614107.0,141935220.0,7,27,3,2022,0
4427,Wisconsin,2022-07-17,169197846.0,167227740.0,165984431.0,148776921.0,7,28,3,2022,0
6276,Wisconsin,2022-07-24,171737769.0,169197846.0,170291439.0,145243901.0,7,29,3,2022,0
8039,Wisconsin,2022-07-31,168619060.0,171737769.0,169388310.0,137051597.0,7,30,3,2022,0
2492,Wisconsin,2022-08-07,167300996.0,168619060.0,173919687.0,133988048.0,8,31,3,2022,0
3696,Wisconsin,2022-08-14,163347700.0,167300996.0,170159445.0,138091774.0,8,32,3,2022,0
5545,Wisconsin,2022-08-21,163579799.0,163347700.0,181212901.0,138088477.0,8,33,3,2022,0
7394,Wisconsin,2022-08-28,164951299.0,163579799.0,167227740.0,139017541.0,8,34,3,2022,0
2234,Wisconsin,2022-09-04,168076195.0,164951299.0,169197846.0,138271158.0,9,35,3,2022,0
2750,Wisconsin,2022-09-11,156684671.0,168076195.0,171737769.0,139412016.0,9,36,3,2022,0
4642,Wisconsin,2022-09-18,156284474.0,156684671.0,168619060.0,140249085.0,9,37,3,2022,0
6491,Wisconsin,2022-09-25,153506964.0,156284474.0,167300996.0,141695532.0,9,38,3,2022,0
2105,Wisconsin,2022-10-02,151968250.0,153506964.0,163347700.0,144612058.0,10,39,4,2022,0
2621,Wisconsin,2022-10-09,152510846.0,151968250.0,163579799.0,143274356.0,10,40,4,2022,0
4255,Wisconsin,2022-10-16,149052272.0,152510846.0,164951299.0,144371738.0,10,41,4,2022,0
6104,Wisconsin,2022-10-23,149625338.0,149052272.0,168076195.0,143698515.0,10,42,4,2022,0
7910,Wisconsin,2022-10-30,146529936.0,149625338.0,156684671.0,148790635.0,10,43,4,2022,0
2449,Wisconsin,2022-11-06,145964568.0,146529936.0,156284474.0,147485688.0,11,44,4,2022,0
3481,Wisconsin,2022-11-13,148390555.0,145964568.0,153506964.0,154578677.0,11,45,4,2022,0
5330,Wisconsin,2022-11-20,152474912.0,148390555.0,151968250.0,146967859.0,11,46,4,2022,0
7179,Wisconsin,2022-11-27,150635816.0,152474912.0,152510846.0,152496195.0,11,47,4,2022,0
2277,Wisconsin,2022-12-04,142193070.0,150635816.0,149052272.0,156608949.0,12,48,4,2022,0
2793,Wisconsin,2022-12-11,147823738.0,142193070.0,149625338.0,164745922.0,12,49,4,2022,0
4728,Wisconsin,2022-12-18,155791297.0,147823738.0,146529936.0,165614107.0,12,50,4,2022,0
6577,Wisconsin,2022-12-25,161068988.0,155791297.0,145964568.0,165984431.0,12,51,4,2022,0
2879,Wisconsin,2023-01-01,142641458.0,161068988.0,148390555.0,170291439.0,1,52,1,2023,0
3094,Wisconsin,2023-01-08,140556535.0,142641458.0,152474912.0,169388310.0,1,1,1,2023,0
3782,Wisconsin,2023-01-15,142879650.0,140556535.0,150635816.0,173919687.0,1,2,1,2023,0
5631,Wisconsin,2023-01-22,141574072.0,142879650.0,142193070.0,170159445.0,1,3,1,2023,0
7480,Wisconsin,2023-01-29,144952624.0,141574072.0,147823738.0,181212901.0,1,4,1,2023,0
2965,Wisconsin,2023-02-05,145493912.0,144952624.0,155791297.0,167227740.0,2,5,1,2023,0
3180,Wisconsin,2023-02-12,150103507.0,145493912.0,161068988.0,169197846.0,2,6,1,2023,0
4814,Wisconsin,2023-02-19,149355707.0,150103507.0,142641458.0,171737769.0,2,7,1,2023,0
6663,Wisconsin,2023-02-26,147986205.0,149355707.0,140556535.0,168619060.0,2,8,1,2023,0
3008,Wisconsin,2023-03-05,153305059.0,147986205.0,142879650.0,167300996.0,3,9,1,2023,0
3223,Wisconsin,2023-03-12,161762846.0,153305059.0,141574072.0,163347700.0,3,10,1,2023,0
4857,Wisconsin,2023-03-19,160997581.0,161762846.0,144952624.0,163579799.0,3,11,1,2023,0
6706,Wisconsin,2023-03-26,146433104.0,160997581.0,145493912.0,164951299.0,3,12,1,2023,0
2922,Wisconsin,2023-04-02,148877959.0,146433104.0,150103507.0,168076195.0,4,13,2,2023,0
3137,Wisconsin,2023-04-09,158992907.0,148877959.0,149355707.0,156684671.0,4,14,2,2023,0
4126,Wisconsin,2023-04-16,162525239.0,158992907.0,147986205.0,156284474.0,4,15,2,2023,0
5975,Wisconsin,2023-04-23,155482743.0,162525239.0,153305059.0,153506964.0,4,16,2,2023,0
7781,Wisconsin,2023-04-30,162200446.0,155482743.0,161762846.0,151968250.0,4,17,2,2023,0
3051,Wisconsin,2023-05-07,167233104.0,162200446.0,160997581.0,152510846.0,5,18,2,2023,0
128,Wyoming,2019-10-06,12906407.0,167233104.0,146433104.0,149052272.0,10,40,4,2019,0
3439,Wyoming,2019-10-13,12182099.0,12906407.0,148877959.0,149625338.0,10,41,4,2019,0
5288,Wyoming,2019-10-20,12461447.0,12182099.0,158992907.0,146529936.0,10,42,4,2019,0
7137,Wyoming,2019-10-27,12136073.0,12461447.0,162525239.0,145964568.0,10,43,4,2019,0
85,Wyoming,2019-11-03,11816719.0,12136073.0,155482743.0,148390555.0,11,44,4,2019,0
214,Wyoming,2019-11-10,12021378.0,11816719.0,162200446.0,152474912.0,11,45,4,2019,0
4514,Wyoming,2019-11-17,12048604.0,12021378.0,167233104.0,150635816.0,11,46,4,2019,0
6363,Wyoming,2019-11-24,11965099.0,12048604.0,12906407.0,142193070.0,11,47,4,2019,0
42,Wyoming,2019-12-01,11479225.0,11965099.0,12182099.0,147823738.0,12,48,4,2019,0
171,Wyoming,2019-12-08,11820203.0,11479225.0,12461447.0,155791297.0,12,49,4,2019,0
3998,Wyoming,2019-12-15,12078295.0,11820203.0,12136073.0,161068988.0,12,50,4,2019,0
5847,Wyoming,2019-12-22,12814748.0,12078295.0,11816719.0,142641458.0,12,51,4,2019,0
7696,Wyoming,2019-12-29,11653245.0,12814748.0,12021378.0,140556535.0,12,52,4,2019,0
515,Wyoming,2020-01-05,11764975.0,11653245.0,12048604.0,142879650.0,1,1,1,2020,0
1031,Wyoming,2020-01-12,11771635.0,11764975.0,11965099.0,141574072.0,1,2,1,2020,0
4772,Wyoming,2020-01-19,11686723.0,11771635.0,11479225.0,144952624.0,1,3,1,2020,0
6621,Wyoming,2020-01-26,11777732.0,11686723.0,11820203.0,145493912.0,1,4,1,2020,0
343,Wyoming,2020-02-02,12232547.0,11777732.0,12078295.0,150103507.0,2,5,1,2020,0
859,Wyoming,2020-02-09,11651381.0,12232547.0,12814748.0,149355707.0,2,6,1,2020,0
4084,Wyoming,2020-02-16,11769943.0,11651381.0,11653245.0,147986205.0,2,7,1,2020,0
5933,Wyoming,2020-02-23,11856643.0,11769943.0,11764975.0,153305059.0,2,8,1,2020,0
257,Wyoming,2020-03-01,12575446.0,11856643.0,11771635.0,161762846.0,3,9,1,2020,0
773,Wyoming,2020-03-08,13026247.0,12575446.0,11686723.0,160997581.0,3,10,1,2020,0
3826,Wyoming,2020-03-15,13765269.0,13026247.0,11777732.0,146433104.0,3,11,1,2020,0
5675,Wyoming,2020-03-22,13280268.0,13765269.0,12232547.0,148877959.0,3,12,1,2020,0
7524,Wyoming,2020-03-29,12158058.0,13280268.0,11651381.0,158992907.0,3,13,1,2020,0
558,Wyoming,2020-04-05,12759776.0,12158058.0,11769943.0,162525239.0,4,14,2,2020,0
1074,Wyoming,2020-04-12,12499053.0,12759776.0,11856643.0,155482743.0,4,15,2,2020,0
4901,Wyoming,2020-04-19,12815883.0,12499053.0,12575446.0,162200446.0,4,16,2,2020,0
6750,Wyoming,2020-04-26,13110749.0,12815883.0,13026247.0,167233104.0,4,17,2,2020,0
429,Wyoming,2020-05-03,13831896.0,13110749.0,13765269.0,12906407.0,5,18,2,2020,0
945,Wyoming,2020-05-10,13542037.0,13831896.0,13280268.0,12182099.0,5,19,2,2020,0
4385,Wyoming,2020-05-17,13754300.0,13542037.0,12158058.0,12461447.0,5,20,2,2020,0
6234,Wyoming,2020-05-24,14021484.0,13754300.0,12759776.0,12136073.0,5,21,2,2020,0
7997,Wyoming,2020-05-31,14228464.0,14021484.0,12499053.0,11816719.0,5,22,2,2020,0
730,Wyoming,2020-06-07,15536011.0,14228464.0,12815883.0,12021378.0,6,23,2,2020,0
3654,Wyoming,2020-06-14,15317087.0,15536011.0,13110749.0,12048604.0,6,24,2,2020,0
5503,Wyoming,2020-06-21,14818330.0,15317087.0,13831896.0,11965099.0,6,25,2,2020,0
7352,Wyoming,2020-06-28,16040050.0,14818330.0,13542037.0,11479225.0,6,26,2,2020,0
601,Wyoming,2020-07-05,16803920.0,16040050.0,13754300.0,11820203.0,7,27,3,2020,0
1117,Wyoming,2020-07-12,16021548.0,16803920.0,14021484.0,12078295.0,7,28,3,2020,0
4987,Wyoming,2020-07-19,16371053.0,16021548.0,14228464.0,12814748.0,7,29,3,2020,0
6836,Wyoming,2020-07-26,16038079.0,16371053.0,15536011.0,11653245.0,7,30,3,2020,0
386,Wyoming,2020-08-02,15876121.0,16038079.0,15317087.0,11764975.0,8,31,3,2020,0
902,Wyoming,2020-08-09,16228537.0,15876121.0,14818330.0,11771635.0,8,32,3,2020,0
4213,Wyoming,2020-08-16,15832146.0,16228537.0,16040050.0,11686723.0,8,33,3,2020,0
6062,Wyoming,2020-08-23,15464859.0,15832146.0,16803920.0,11777732.0,8,34,3,2020,0
7868,Wyoming,2020-08-30,14990103.0,15464859.0,16021548.0,12232547.0,8,35,3,2020,0
644,Wyoming,2020-09-06,15331993.0,14990103.0,16371053.0,11651381.0,9,36,3,2020,0
3396,Wyoming,2020-09-13,13782139.0,15331993.0,16038079.0,11769943.0,9,37,3,2020,0
5245,Wyoming,2020-09-20,14227153.0,13782139.0,15876121.0,11856643.0,9,38,3,2020,0
7094,Wyoming,2020-09-27,13709820.0,14227153.0,16228537.0,12575446.0,9,39,3,2020,0
472,Wyoming,2020-10-04,13837191.0,13709820.0,15832146.0,13026247.0,10,40,4,2020,0
988,Wyoming,2020-10-11,13688789.0,13837191.0,15464859.0,13765269.0,10,41,4,2020,0
4686,Wyoming,2020-10-18,13060879.0,13688789.0,14990103.0,13280268.0,10,42,4,2020,0
6535,Wyoming,2020-10-25,12396055.0,13060879.0,15331993.0,12158058.0,10,43,4,2020,0
300,Wyoming,2020-11-01,12429956.0,12396055.0,13782139.0,12759776.0,11,44,4,2020,0
816,Wyoming,2020-11-08,13085742.0,12429956.0,14227153.0,12499053.0,11,45,4,2020,0
3955,Wyoming,2020-11-15,12346349.0,13085742.0,13709820.0,12815883.0,11,46,4,2020,0
5804,Wyoming,2020-11-22,12776668.0,12346349.0,13837191.0,13110749.0,11,47,4,2020,0
7653,Wyoming,2020-11-29,11916096.0,12776668.0,13688789.0,13831896.0,11,48,4,2020,0
687,Wyoming,2020-12-06,12267039.0,11916096.0,13060879.0,13542037.0,12,49,4,2020,0
3525,Wyoming,2020-12-13,12499163.0,12267039.0,12396055.0,13754300.0,12,50,4,2020,0
5374,Wyoming,2020-12-20,12978665.0,12499163.0,12429956.0,14021484.0,12,51,4,2020,0
7223,Wyoming,2020-12-27,12368154.0,12978665.0,13085742.0,14228464.0,12,52,4,2020,0
1246,Wyoming,2021-01-03,12255352.0,12368154.0,12346349.0,15536011.0,1,53,1,2021,0
1762,Wyoming,2021-01-10,12464569.0,12255352.0,12776668.0,15317087.0,1,1,1,2021,0
4299,Wyoming,2021-01-17,12324836.0,12464569.0,11916096.0,14818330.0,1,2,1,2021,0
6148,Wyoming,2021-01-24,12243267.0,12324836.0,12267039.0,16040050.0,1,3,1,2021,0
7954,Wyoming,2021-01-31,12380809.0,12243267.0,12499163.0,16803920.0,1,4,1,2021,0
1547,Wyoming,2021-02-07,12460755.0,12380809.0,12978665.0,16021548.0,2,5,1,2021,0
3568,Wyoming,2021-02-14,11857725.0,12460755.0,12368154.0,16371053.0,2,6,1,2021,0
5417,Wyoming,2021-02-21,12206507.0,11857725.0,12255352.0,16038079.0,2,7,1,2021,0
7266,Wyoming,2021-02-28,12722268.0,12206507.0,12464569.0,15876121.0,2,8,1,2021,0
1590,Wyoming,2021-03-07,13776276.0,12722268.0,12324836.0,16228537.0,3,9,1,2021,0
3611,Wyoming,2021-03-14,14429850.0,13776276.0,12243267.0,15832146.0,3,10,1,2021,0
5460,Wyoming,2021-03-21,13373539.0,14429850.0,12380809.0,15464859.0,3,11,1,2021,0
7309,Wyoming,2021-03-28,12786513.0,13373539.0,12460755.0,14990103.0,3,12,1,2021,0
1332,Wyoming,2021-04-04,13424499.0,12786513.0,11857725.0,15331993.0,4,13,2,2021,0
1848,Wyoming,2021-04-11,13322350.0,13424499.0,12206507.0,13782139.0,4,14,2,2021,0
4557,Wyoming,2021-04-18,13013595.0,13322350.0,12722268.0,14227153.0,4,15,2,2021,0
6406,Wyoming,2021-04-25,13628281.0,13013595.0,13776276.0,13709820.0,4,16,2,2021,0
1203,Wyoming,2021-05-02,14533147.0,13628281.0,14429850.0,13837191.0,5,17,2,2021,0
1719,Wyoming,2021-05-09,14375411.0,14533147.0,13373539.0,13688789.0,5,18,2,2021,0
4170,Wyoming,2021-05-16,14116462.0,14375411.0,12786513.0,13060879.0,5,19,2,2021,0
6019,Wyoming,2021-05-23,14893983.0,14116462.0,13424499.0,12396055.0,5,20,2,2021,0
7825,Wyoming,2021-05-30,15279759.0,14893983.0,13322350.0,12429956.0,5,21,2,2021,0
1504,Wyoming,2021-06-06,16692900.0,15279759.0,13013595.0,13085742.0,6,22,2,2021,0
3353,Wyoming,2021-06-13,16682966.0,16692900.0,13628281.0,12346349.0,6,23,2,2021,0
5202,Wyoming,2021-06-20,16736238.0,16682966.0,14533147.0,12776668.0,6,24,2,2021,0
7051,Wyoming,2021-06-27,16368765.0,16736238.0,14375411.0,11916096.0,6,25,2,2021,0
1375,Wyoming,2021-07-04,17873033.0,16368765.0,14116462.0,12267039.0,7,26,3,2021,0
1891,Wyoming,2021-07-11,16955935.0,17873033.0,14893983.0,12499163.0,7,27,3,2021,0
4600,Wyoming,2021-07-18,17100529.0,16955935.0,15279759.0,12978665.0,7,28,3,2021,0
6449,Wyoming,2021-07-25,17069849.0,17100529.0,16692900.0,12368154.0,7,29,3,2021,0
1160,Wyoming,2021-08-01,16465111.0,17069849.0,16682966.0,12255352.0,8,30,3,2021,0
1676,Wyoming,2021-08-08,17021149.0,16465111.0,16736238.0,12464569.0,8,31,3,2021,0
3912,Wyoming,2021-08-15,16898618.0,17021149.0,16368765.0,12324836.0,8,32,3,2021,0
5761,Wyoming,2021-08-22,16109259.0,16898618.0,17873033.0,12243267.0,8,33,3,2021,0
7610,Wyoming,2021-08-29,15228529.0,16109259.0,16955935.0,12380809.0,8,34,3,2021,0
1418,Wyoming,2021-09-05,15998475.0,15228529.0,17100529.0,12460755.0,9,35,3,2021,0
1934,Wyoming,2021-09-12,14814966.0,15998475.0,17069849.0,11857725.0,9,36,3,2021,0
5030,Wyoming,2021-09-19,14998006.0,14814966.0,16465111.0,12206507.0,9,37,3,2021,0
6879,Wyoming,2021-09-26,14524620.0,14998006.0,17021149.0,12722268.0,9,38,3,2021,0
1289,Wyoming,2021-10-03,21168304.0,14524620.0,16898618.0,13776276.0,10,39,4,2021,0
1805,Wyoming,2021-10-10,20630874.0,21168304.0,16109259.0,14429850.0,10,40,4,2021,0
4471,Wyoming,2021-10-17,19626614.0,20630874.0,15228529.0,13373539.0,10,41,4,2021,0
6320,Wyoming,2021-10-24,19280840.0,19626614.0,15998475.0,12786513.0,10,42,4,2021,0
8083,Wyoming,2021-10-31,19126432.0,19280840.0,14814966.0,13424499.0,10,43,4,2021,0
1633,Wyoming,2021-11-07,19442598.0,19126432.0,14998006.0,13322350.0,11,44,4,2021,0
3740,Wyoming,2021-11-14,18964164.0,19442598.0,14524620.0,13013595.0,11,45,4,2021,0
5589,Wyoming,2021-11-21,19314003.0,18964164.0,21168304.0,13628281.0,11,46,4,2021,0
7438,Wyoming,2021-11-28,18555036.0,19314003.0,20630874.0,14533147.0,11,47,4,2021,0
1461,Wyoming,2021-12-05,18970923.0,18555036.0,19626614.0,14375411.0,12,48,4,2021,0
1977,Wyoming,2021-12-12,19117619.0,18970923.0,19280840.0,14116462.0,12,49,4,2021,0
5073,Wyoming,2021-12-19,19943649.0,19117619.0,19126432.0,14893983.0,12,50,4,2021,0
6922,Wyoming,2021-12-26,19421555.0,19943649.0,19442598.0,15279759.0,12,51,4,2021,0
2063,Wyoming,2022-01-02,18558114.0,19421555.0,18964164.0,16692900.0,1,52,1,2022,0
2579,Wyoming,2022-01-09,19060213.0,18558114.0,19314003.0,16682966.0,1,1,1,2022,0
4041,Wyoming,2022-01-16,19293884.0,19060213.0,18555036.0,16736238.0,1,2,1,2022,0
5890,Wyoming,2022-01-23,18742366.0,19293884.0,18970923.0,16368765.0,1,3,1,2022,0
7739,Wyoming,2022-01-30,19087435.0,18742366.0,19117619.0,17873033.0,1,4,1,2022,0
2364,Wyoming,2022-02-06,19332637.0,19087435.0,19943649.0,16955935.0,2,5,1,2022,0
3267,Wyoming,2022-02-13,18750807.0,19332637.0,19421555.0,17100529.0,2,6,1,2022,0
5116,Wyoming,2022-02-20,18726525.0,18750807.0,18558114.0,17069849.0,2,7,1,2022,0
6965,Wyoming,2022-02-27,19316739.0,18726525.0,19060213.0,16465111.0,2,8,1,2022,0
2407,Wyoming,2022-03-06,20806984.0,19316739.0,19293884.0,17021149.0,3,9,1,2022,0
3310,Wyoming,2022-03-13,19684154.0,20806984.0,18742366.0,16898618.0,3,10,1,2022,0
